district,block,clf_id,clf_name,partner_organization,project_title
Bargarh,Attabira,,Lachida CLF,Gram Vikas,
Bargarh,Attabira,,Lastala CLF-A,Gram Vikas,
Bargarh,Attabira,,Lastala CLF-B,Gram Vikas,
Bargarh,Attabira,,Lastala CLF-C,Gram Vikas,
Bargarh,Attabira,,Laxmi CLF,Gram Vikas,
Bargarh,Attabira,,Lurupali CLF,Gram Vikas,
Bargarh,Attabira,,Manapada CLF,Gram Vikas,
Bargarh,Attabira,,Pali Bugbuga CLF,Gram Vikas,
Bargarh,Attabira,,Palsapali CLF,Gram Vikas,
Bargarh,Attabira,,Patrapali CLF,Gram Vikas,
Bargarh,Attabira,,Patrapali CLF-A,Gram Vikas,
Bargarh,Attabira,,Patrapali CLF-B,Gram Vikas,
Bargarh,Attabira,,Rengalicamp CLF,Gram Vikas,
Bargarh,Attabira,,Suktapali CLF,Gram Vikas,
Bargarh,Attabira,,Tajatikra CLF,Gram Vikas,
Bargarh,Attabira,,Tingipali CLF,Gram Vikas,
Bargarh,Bhatli,,Adi Shakti Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Amar Jyoti Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Anchalika Mancha 2,Gram Vikas,
Bargarh,Bhatli,,Anchalika Mancha 3,Gram Vikas,
Bargarh,Bhatli,,Anchalika Mancha-A,Gram Vikas,
Bargarh,Bhatli,,Anchalika Mancha-B,Gram Vikas,
Bargarh,Bhatli,,Anchalika Mancha-C,Gram Vikas,
Bargarh,Bhatli,,Bajrangbali CLF,Gram Vikas,
Bargarh,Bhatli,,Balijudi Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Baulsinga CLF,Gram Vikas,
Bargarh,Bhatli,240002337299,Bhadigaon Grama Panchayat Stariya Sangha,Industree,
Bargarh,Bhatli,,Bhukteswari Baba,Gram Vikas,
Bargarh,Bhatli,240002337313,Chadeigaon Gramapanchayat Stariya Sangha,Industree,
Bargarh,Bhatli,,Chadheigaon Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Chakadola Mancha,Gram Vikas,
Bargarh,Bhatli,,Dadhibamana,Gram Vikas,
Bargarh,Bhatli,,Dadhibamana Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Dadhibamana Mancha,Gram Vikas,
Bargarh,Bhatli,,Daman Bai CLF,Gram Vikas,
Bargarh,Bhatli,240002337350,Dumalpali Grampanchayat Stariya Sangha,Industree,
Bargarh,Bhatli,,Ganesh,Gram Vikas,
Bargarh,Bhatli,,Gangamata,Gram Vikas,
