district,block,clf_id,clf_name,partner_organization,project_title
Siwan,Daraundha,,Ansh Raj,Syngenta Foundation (SFI),
Siwan,Daraundha,,Nari Ekta,Leap 300,
Siwan,Daraundha,,Nari Ekta,Syngenta Foundation (SFI),
Siwan,Daraundha,,Prithvi,Leap 300,
Siwan,Daraundha,,Prithvi,Syngenta Foundation (SFI),
Siwan,Goriakothi,,Lata,Syngenta Foundation (SFI),
Siwan,Goriakothi,,Pushkar,Syngenta Foundation (SFI),
Siwan,Goriakothi,,Sarbotam,Syngenta Foundation (SFI),
Siwan,Guthani,,BHARAT,Syngenta Foundation (SFI),
Siwan,Guthani,,Mahadevi,Syngenta Foundation (SFI),
Siwan,Guthani,,SAGAR,Syngenta Foundation (SFI),
Siwan,Hasanpura,,Archana Jeevika Mahila Sankul Sangh,Syngenta Foundation (SFI),
Siwan,Hasanpura,,Astha Jeevika Mahila Sankul Sangh,,
Siwan,Hussainganj,,Anmol Jeevika CLF,Leap 300,
Siwan,Hussainganj,,Gagan CLF Sankul Sangh,Leap 300,
Siwan,Hussainganj,,Gagan CLF Sankul Sangh,Syngenta Foundation (SFI),
Siwan,Hussainganj,,Virat,Leap 300,
Siwan,Hussainganj,,Virat,Syngenta Foundation (SFI),
Siwan,Lakri Nabiganj,,Akash Clf,Syngenta Foundation (SFI),
Siwan,Lakri Nabiganj,,Ekta- clf,Syngenta Foundation (SFI),
Siwan,Lakri Nabiganj,,Gopal,Syngenta Foundation (SFI),
Siwan,Maharajganj,,Satyam,Syngenta Foundation (SFI),
Siwan,Maharajganj,,Shivam,,
Siwan,Maharajganj,,Sundaram,Syngenta Foundation (SFI),
Siwan,Mairwa,,Anchal,Syngenta Foundation (SFI),
Siwan,Mairwa,,Milan,Syngenta Foundation (SFI),
Siwan,Nautan,,Jiwan,Syngenta Foundation (SFI),
Siwan,Nautan,,Rahi CLF,Syngenta Foundation (SFI),
Siwan,Pachrukhi,,Bharti CLF,Syngenta Foundation (SFI),
Siwan,Pachrukhi,,Gyan,Syngenta Foundation (SFI),
Siwan,Pachrukhi,,Kaveri,Syngenta Foundation (SFI),
Siwan,Pachrukhi,,Udan Nari Shakti WDC,,
Siwan,Raghunathpur,,Bhavishy,Syngenta Foundation (SFI),
Siwan,Raghunathpur,,Chaya,Syngenta Foundation (SFI),
Siwan,Raghunathpur,,Sanskar,Syngenta Foundation (SFI),
Siwan,Siswan,,Ganga,Syngenta Foundation (SFI),
Siwan,Siswan,,Sewa Jeevika Mahila Sankul Stariya Sangh,Syngenta Foundation (SFI),
Siwan,Siswan,,Suraksha Jeevika Mahila Sankul Stariya Sangh,Syngenta Foundation (SFI),
Siwan,Siwan,,Jagran 12.03.2022,Syngenta Foundation (SFI),
Siwan,Siwan,,Jagriti clf,,
Siwan,Siwan,,Samridh,,
Siwan,Ziradei,,Hira,,
Siwan,Ziradei,,Moti,Syngenta Foundation (SFI),
Siwan,Ziradei,,PAHAL,Syngenta Foundation (SFI),
Supaul,Basantpur,,Jeevan Jyoti,Syngenta Foundation (SFI),
Supaul,Basantpur,,Panchmukhi,Syngenta Foundation (SFI),
Supaul,Basantpur,,Sangam,Syngenta Foundation (SFI),
Supaul,Chhatapur,,Garima,Syngenta Foundation (SFI),
Supaul,Chhatapur,,Mithila Pragati,Syngenta Foundation (SFI),
Supaul,Chhatapur,,Sanskar,Syngenta Foundation (SFI),
Supaul,Chhatapur,,Sapt Koshi,Syngenta Foundation (SFI),
Supaul,Chhatapur,,Unnati,Syngenta Foundation (SFI),
Supaul,Kishanpur,,Arpan,Syngenta Foundation (SFI),
Supaul,Kishanpur,,Darpan,Syngenta Foundation (SFI),
Supaul,Kishanpur,,Samarpan,Syngenta Foundation (SFI),
Supaul,Kishanpur,,Sawan CLF,,
Supaul,Marauna,,KHUSHI,Syngenta Foundation (SFI),
Supaul,Marauna,,KRISHAN,,
Supaul,Marauna,,Shiv Guru,Syngenta Foundation (SFI),
Supaul,Nirmali,,Dinkar,Syngenta Foundation (SFI),
Supaul,Nirmali,,Pariwartan,Syngenta Foundation (SFI),
Supaul,Nirmali,,Sangharsh,Syngenta Foundation (SFI),
Supaul,Pipra,,Mithila,Syngenta Foundation (SFI),
Supaul,Pipra,,Nai Disha,Syngenta Foundation (SFI),
Supaul,Pipra,,Sahyog,Syngenta Foundation (SFI),
Supaul,Pipra,,Vishal 21/3/2018,Syngenta Foundation (SFI),
Supaul,Pratapganj,,Annpurna,Syngenta Foundation (SFI),
Supaul,Pratapganj,,Divy Jyoti,Syngenta Foundation (SFI),
Supaul,Pratapganj,,Jagran,Syngenta Foundation (SFI),
Supaul,Raghopur,,Kranti,Syngenta Foundation (SFI),
Supaul,Raghopur,,MAHIMA JEEVIKA MAHILA SANKUL ASTARIY SANGH,,
Supaul,Raghopur,,Nari Chetna,Syngenta Foundation (SFI),
Supaul,Raghopur,,Prayas,Syngenta Foundation (SFI),
Supaul,Raghopur,,TULSI JEEVIKA MAHILA SANKUL STRIYA SANGH,Syngenta Foundation (SFI),
Supaul,Saraigarh Bhaptiyahi,,Ashtha,Syngenta Foundation (SFI),
Supaul,Saraigarh Bhaptiyahi,,Chetna,Syngenta Foundation (SFI),
Supaul,Saraigarh Bhaptiyahi,,Umang,Syngenta Foundation (SFI),
Supaul,Supaul,,Bharat -CLF,Syngenta Foundation (SFI),
Supaul,Supaul,,Jeevan Dhara,Syngenta Foundation (SFI),
Supaul,Supaul,,Kshitij,Syngenta Foundation (SFI),
Supaul,Supaul,,Srishti,Syngenta Foundation (SFI),
Supaul,Tribeniganj,,Ashirwad,Syngenta Foundation (SFI),
Supaul,Tribeniganj,,Hariyali JEEViKA,Syngenta Foundation (SFI),
Supaul,Tribeniganj,,Himshila,Syngenta Foundation (SFI),
Supaul,Tribeniganj,,Koshi Pragati,Syngenta Foundation (SFI),
Supaul,Tribeniganj,,Prerana,Syngenta Foundation (SFI),
Vaishali,Bhagwanpur,,CHETAN 25/03/2021,Syngenta Foundation (SFI),
Vaishali,Bhagwanpur,,CHETAN 25/03/2021,Microsave consulting (MSC),
Vaishali,Bhagwanpur,,DHAN VERSHA 15/03/2022,Syngenta Foundation (SFI),
Vaishali,Bhagwanpur,,DHAN VERSHA 15/03/2022,Microsave consulting (MSC),
Vaishali,Bhagwanpur,,PRAKASH,Syngenta Foundation (SFI),
Vaishali,Bhagwanpur,,PRAKASH,Microsave consulting (MSC),
Vaishali,Bhagwanpur,,SIKHAR,Syngenta Foundation (SFI),
Vaishali,Bhagwanpur,,SIKHAR,Microsave consulting (MSC),
Vaishali,Bidupur,,BHUMI CLF,Syngenta Foundation (SFI),
Vaishali,Bidupur,,BHUMI CLF,Microsave consulting (MSC),
Vaishali,Bidupur,,Vaishali CLF,Syngenta Foundation (SFI),
Vaishali,Bidupur,,Vaishali CLF,Microsave consulting (MSC),
Vaishali,Bidupur,,VATIKA CLF,Syngenta Foundation (SFI),
Vaishali,Bidupur,,VATIKA CLF,Microsave consulting (MSC),
Vaishali,Chehra Kalan,,NARI AASTHA,Syngenta Foundation (SFI),
Vaishali,Chehra Kalan,,NARI AASTHA,Microsave consulting (MSC),
Vaishali,Chehra Kalan,,Nari Jyoti,Syngenta Foundation (SFI),
Vaishali,Chehra Kalan,,Nari Jyoti,Microsave consulting (MSC),
Vaishali,Chehra Kalan,,NARI MAHASHAKTI,Syngenta Foundation (SFI),
Vaishali,Chehra Kalan,,NARI MAHASHAKTI,Microsave consulting (MSC),
Vaishali,Desri,,AMAR JYOTI,Syngenta Foundation (SFI),
Vaishali,Desri,,AMAR JYOTI,Microsave consulting (MSC),
Vaishali,Desri,,NARI UTSAW,Syngenta Foundation (SFI),
Vaishali,Desri,,NARI UTSAW,Microsave consulting (MSC),
Vaishali,Desri,,PRAGATI,Syngenta Foundation (SFI),
Vaishali,Desri,,PRAGATI,Microsave consulting (MSC),
Vaishali,Goraul,,JAGO BAHNA,Syngenta Foundation (SFI),
Vaishali,Goraul,,JAGO BAHNA,Microsave consulting (MSC),
Vaishali,Goraul,,JEET,Syngenta Foundation (SFI),
Vaishali,Goraul,,JEET,Microsave consulting (MSC),
Vaishali,Goraul,,PANCHWATI,,
Vaishali,Goraul,,UDAAN,Syngenta Foundation (SFI),
Vaishali,Goraul,,UDAAN,Microsave consulting (MSC),
Vaishali,Hajipur,,Janani,Syngenta Foundation (SFI),
Vaishali,Hajipur,,Janani,Microsave consulting (MSC),
Vaishali,Hajipur,,NARI CLF,Syngenta Foundation (SFI),
Vaishali,Hajipur,,NARI CLF,Microsave consulting (MSC),
Vaishali,Hajipur,,PARAS,Syngenta Foundation (SFI),
Vaishali,Hajipur,,PARAS,Microsave consulting (MSC),
Vaishali,Hajipur,,Samadhan,Syngenta Foundation (SFI),
Vaishali,Hajipur,,Samadhan,Microsave consulting (MSC),
Vaishali,Hajipur,,Uttam,Syngenta Foundation (SFI),
Vaishali,Hajipur,,Uttam,Microsave consulting (MSC),
Vaishali,Hajipur,,Vijeta,Syngenta Foundation (SFI),
Vaishali,Hajipur,,Vijeta,Microsave consulting (MSC),
Vaishali,Jandaha,,Hariyali CLF,Syngenta Foundation (SFI),
Vaishali,Jandaha,,Hariyali CLF,Microsave consulting (MSC),
Vaishali,Jandaha,,Nagmani,Microsave consulting (MSC),
Vaishali,Jandaha,,Sukanya,Microsave consulting (MSC),
Vaishali,Jandaha,,Ujala,Syngenta Foundation (SFI),
Vaishali,Jandaha,,Ujala,Microsave consulting (MSC),
Vaishali,Jandaha,,Unnati CLF,Syngenta Foundation (SFI),
Vaishali,Jandaha,,Unnati CLF,Microsave consulting (MSC),
Vaishali,Lalganj,,Anand Jyoti,Syngenta Foundation (SFI),
Vaishali,Lalganj,,Anand Jyoti,Microsave consulting (MSC),
Vaishali,Lalganj,,Jeevan Jyoti 09-09-09,Syngenta Foundation (SFI),
Vaishali,Lalganj,,Jeevan Jyoti 09-09-09,Microsave consulting (MSC),
Vaishali,Lalganj,,Shubh Jyoti 18.03.21,Syngenta Foundation (SFI),
Vaishali,Lalganj,,Shubh Jyoti 18.03.21,Microsave consulting (MSC),
Vaishali,Mahnar,,HIMMAT CLF,Syngenta Foundation (SFI),
Vaishali,Mahnar,,HIMMAT CLF,Microsave consulting (MSC),
Vaishali,Mahnar,,NARI EKTA CLF,Syngenta Foundation (SFI),
Vaishali,Mahnar,,NARI EKTA CLF,Microsave consulting (MSC),
Vaishali,Mahnar,,Nari Shakati CLF,Syngenta Foundation (SFI),
Vaishali,Mahnar,,Nari Shakati CLF,Microsave consulting (MSC),
Vaishali,Mahua,,Himalaya,Syngenta Foundation (SFI),
Vaishali,Mahua,,Himalaya,Microsave consulting (MSC),
Vaishali,Mahua,,KHUSHALI CLF,Syngenta Foundation (SFI),
Vaishali,Mahua,,KHUSHALI CLF,Microsave consulting (MSC),
Vaishali,Mahua,,MAHAVEER CLF,Syngenta Foundation (SFI),
Vaishali,Mahua,,MAHAVEER CLF,Microsave consulting (MSC),
Vaishali,Mahua,,TIRHUT,Syngenta Foundation (SFI),
Vaishali,Mahua,,TIRHUT,Microsave consulting (MSC),
Vaishali,Patepur,,ANMOL 30/11/2023,Syngenta Foundation (SFI),
Vaishali,Patepur,,ANMOL 30/11/2023,Microsave consulting (MSC),
Vaishali,Patepur,,Bharat,Syngenta Foundation (SFI),
Vaishali,Patepur,,Bharat,Microsave consulting (MSC),
Vaishali,Patepur,,DISHA,Microsave consulting (MSC),
Vaishali,Patepur,,Kranti,Syngenta Foundation (SFI),
Vaishali,Patepur,,Kranti,Microsave consulting (MSC),
Vaishali,Patepur,,LAKSHYA CLF,Syngenta Foundation (SFI),
Vaishali,Patepur,,LAKSHYA CLF,Microsave consulting (MSC),
Vaishali,Patepur,,Prayas(08-10-21),Syngenta Foundation (SFI),
Vaishali,Patepur,,Prayas(08-10-21),Microsave consulting (MSC),
Vaishali,Patepur,,Sarthak,Syngenta Foundation (SFI),
Vaishali,Patepur,,Sarthak,Microsave consulting (MSC),
Vaishali,Patepur,,Shakti(20-3-21),Syngenta Foundation (SFI),
Vaishali,Patepur,,Shakti(20-3-21),Microsave consulting (MSC),
Vaishali,Paterhi Belsar,,Amrit Varsha,Syngenta Foundation (SFI),
Vaishali,Paterhi Belsar,,Amrit Varsha,Microsave consulting (MSC),
Vaishali,Paterhi Belsar,,Navjeewan,Syngenta Foundation (SFI),
Vaishali,Paterhi Belsar,,Navjeewan,Microsave consulting (MSC),
Vaishali,Paterhi Belsar,,Navjyoti,Syngenta Foundation (SFI),
Vaishali,Paterhi Belsar,,Navjyoti,Microsave consulting (MSC),
Vaishali,Raghopur,,GARIMA NARI SHAKTI MAHILA SWABLAMBI SAHKARI SAMITI,Syngenta Foundation (SFI),
Vaishali,Raghopur,,GARIMA NARI SHAKTI MAHILA SWABLAMBI SAHKARI SAMITI,Microsave consulting (MSC),
Vaishali,Raghopur,,Nari Saksham,Microsave consulting (MSC),
Vaishali,Raghopur,,prayash,Syngenta Foundation (SFI),
Vaishali,Raghopur,,prayash,Microsave consulting (MSC),
Vaishali,Raghopur,,Rachna,Syngenta Foundation (SFI),
Vaishali,Raghopur,,Rachna,Microsave consulting (MSC),
Vaishali,Raja Pakar,,Sanpurna,Syngenta Foundation (SFI),
Vaishali,Raja Pakar,,Sanpurna,Microsave consulting (MSC),
Vaishali,Raja Pakar,,Shakti,Syngenta Foundation (SFI),
Vaishali,Raja Pakar,,Shakti,Microsave consulting (MSC),
Vaishali,Raja Pakar,,Swabhiman,Syngenta Foundation (SFI),
Vaishali,Raja Pakar,,Swabhiman,Microsave consulting (MSC),
Vaishali,Sahdai Buzurg,,Aashirwad,Syngenta Foundation (SFI),
Vaishali,Sahdai Buzurg,,Aashirwad,Microsave consulting (MSC),
Vaishali,Sahdai Buzurg,,BARADAN,Syngenta Foundation (SFI),
Vaishali,Sahdai Buzurg,,BARADAN,Microsave consulting (MSC),
Vaishali,Sahdai Buzurg,,VISHWASH,Syngenta Foundation (SFI),
Vaishali,Sahdai Buzurg,,VISHWASH,Microsave consulting (MSC),
Vaishali,Vaishali,,Samarpan,Syngenta Foundation (SFI),
Vaishali,Vaishali,,Samarpan,Microsave consulting (MSC),
Vaishali,Vaishali,,Sarvottam 12-03-2021,Syngenta Foundation (SFI),
Vaishali,Vaishali,,Sarvottam 12-03-2021,Microsave consulting (MSC),
Vaishali,Vaishali,,Srishti,Syngenta Foundation (SFI),
Vaishali,Vaishali,,Srishti,Microsave consulting (MSC),
